CardID,Name,Rarity,Type,Cost_Life_Type,Cost_Life_Value,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
OP13-009,カーリー・ダダン,C,CHARACTER,コスト,1,斬,2000,1000,赤,山賊,このカード以外の特徴《山賊》を持つキャラがいる場合、このキャラは【ダブルアタック】を得る。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-010,近海の主,C,CHARACTER,コスト,6,打,8000,1000,赤,海王類/東の海,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-011,ネフェルタリ・コブラ,UC,CHARACTER,コスト,5,知,6000,2000,赤,アラバスタ王国,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-012,ネフェルタリ・ビビ,R,CHARACTER,コスト,1,知,2000,1000,赤,アラバスタ王国,【登場時】自分のデッキの上から4枚を見て、コスト2以上の、特徴《アラバスタ王国》か《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-013,ヒグマ,C,CHARACTER,コスト,1,斬,3000,-,赤,山賊,【登場時】相手のパワー0以下のキャラ1枚までを、KOする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-014,ポートガス・Ｄ・ルージュ,C,CHARACTER,コスト,1,知,-,2000,赤,バテリラ,-,【】自分の「ポートガス・Ｄ・エース」1枚までを、このターン中、パワー+3000。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-015,マキノ,UC,CHARACTER,コスト,1,知,-,2000,赤,フーシャ村,【起動メイン】このキャラをレストにできる：自分の「モンキー・Ｄ・ルフィ」1枚までを、このターン中、パワー+2000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-016,モンキー・Ｄ・ガープ,R,CHARACTER,コスト,1,打,2000,1000,赤,海軍,【登場時】自分のリーダーが「サボ」か「ポートガス・D・エース」か「モンキー・Ｄ・ルフィ」の場合、自分のデッキの上から4枚を見て、コスト3以上のカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-016,モンキー・Ｄ・ガープ,R,CHARACTER,コスト,1,打,2000,1000,赤,海軍,【登場時】自分のリーダーが「サボ」か「ポートガス・D・エース」か「モンキー・Ｄ・ルフィ」の場合、自分のデッキの上から4枚を見て、コスト3以上のカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-017,モンキー・Ｄ・ドラゴン,R,CHARACTER,コスト,6,特,7000,1000,赤,革命軍,【ターン1回】自分の特徴《革命軍》を持つキャラが相手の効果で場を離れる場合、代わりにこのキャラを、このターン中、パワー-2000できる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-018,ワポル,UC,CHARACTER,コスト,6,打,7000,2000,赤,悪ブラックドラム王国,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-019,“火炎”が許さねェってよ!!,R,EVENT,コスト,1,-,-,-,赤,ドレスローザ/革命軍,【メイン】自分のドン‼4枚をレストにできる：相手のキャラ1枚までを、このターン中、パワー-3000。その後、相手のパワー3000以下のキャラ1枚までを、KOする。【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-020,拳・骨・隕石,UC,EVENT,コスト,3,-,-,-,赤,海軍,【メイン】相手のキャラ1枚までを、このターン中、パワー-5000。,【】このカードの【メイン】効果を発動する。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-021,ゴムゴムの銃乱打,C,EVENT,コスト,1,-,-,-,赤,麦わらの一味,【メイン】自分の「モンキー・Ｄ・ルフィ」1枚にレストのドン‼1枚までを、付与する。その後、相手のキャラ1枚までを、このターン中、パワー-2000。,【】相手のキャラ1枚までを、このターン中、パワー-2000。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-022,フーシャ村,C,STAGE,コスト,1,-,-,-,赤,フーシャ村,【起動メイン】このステージをレストにできる：自分の元々のパワー2000以下のキャラ1枚までを、このターン中、パワー+1000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-023,ウタ,SR,CHARACTER,コスト,4,特,5000,1000,緑,FILM,【登場時】自分のドン‼2枚までを、アクティブにする。その後、自分は、このターン中、元々のコスト5以上のキャラカードを登場できない。【KO時】自分の手札からコスト5以下のキャラカード1枚までを、レストで登場させる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-023,ウタ,SR,CHARACTER,コスト,4,特,5000,1000,緑,FILM,【登場時】自分のドン‼2枚までを、アクティブにする。その後、自分は、このターン中、元々のコスト5以上のキャラカードを登場できない。【KO時】自分の手札からコスト5以下のキャラカード1枚までを、レストで登場させる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-024,ゴードン,C,CHARACTER,コスト,1,知,-,2000,緑,FILM,【登場時】自分の手札から特徴《音楽》か《FILM》を持つカード1枚を公開することができる：このターン終了時、自分のドン‼2枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-025,コビー,C,CHARACTER,コスト,5,打,6000,1000,緑,FILM/海軍,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のリーダーが特徴《FILM》か属性 (打)を持つ場合、自分のドン‼1枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-026,サニーくん,C,CHARACTER,コスト,1,知,2000,1000,緑,FILM/麦わらの一味,【起動メイン】【ターン1回】自分のドン‼1枚をレストにできる：このキャラは、次の相手のターン終了時まで、パワー+2000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-027,サンジ,R,CHARACTER,コスト,5,打,7000,-,緑,FILM/麦わらの一味,【登場時】自分のドン‼2枚までを、アクティブにする。【自分のターン終了時】自分のリーダーが特徴《FILM》か《麦わらの一味》を持つ場合、自分のドン‼1枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-027,サンジ,R,CHARACTER,コスト,5,打,7000,-,緑,FILM/麦わらの一味,【登場時】自分のドン‼2枚までを、アクティブにする。【自分のターン終了時】自分のリーダーが特徴《FILM》か《麦わらの一味》を持つ場合、自分のドン‼1枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-028,シャンクス,SR,CHARACTER,コスト,10,斬,12000,-,緑,FILM/四皇/赤髪海賊団,【登場時】自分のドン‼すべてを、アクティブにする。その後、自分は、このターン中、手札からカードをプレイできない。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-028,シャンクス,SR,CHARACTER,コスト,10,斬,12000,-,緑,FILM/四皇/赤髪海賊団,【登場時】自分のドン‼すべてを、アクティブにする。その後、自分は、このターン中、手札からカードをプレイできない。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-029,ジンベエ,UC,CHARACTER,コスト,6,打,7000,2000,緑,魚人族/FILM/麦わらの一味,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-030,トニートニー・チョッパー,UC,CHARACTER,コスト,5,打,6000,1000,緑,動物/FILM/麦わらの一味,【登場時】自分のドン‼2枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-031,トラファルガー・ロー,R,CHARACTER,コスト,6,斬,6000,-,緑,FILM/超新星/ハートの海賊団,自分のライフが1枚以下の場合、このキャラは【ブロッカー】を得る。【登場時】自分のキャラ1枚を持ち主の手札に戻すことができる：自分の手札からコスト5以下のキャラカード1枚までを、レストで登場させる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-032,ニコ・ロビン,UC,CHARACTER,コスト,7,打,7000,1000,緑,FILM/麦わらの一味,【登場時】相手のコスト8以下のキャラ1枚までは、次の相手のエンドフェイズ終了時まで、レストにできない。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-033,フランキー,C,CHARACTER,コスト,3,打,5000,-,緑,FILM/麦わらの一味,【KO時】相手のカード2枚までを、レストにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-034,ブルック,C,CHARACTER,コスト,3,斬,4000,1000,緑,FILM/麦わらの一味,【登場時】自分のリーダーが特徴《FILM》か《麦わらの一味》を持つ場合、自分のドン‼1枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-035,ベポ,C,CHARACTER,コスト,5,打,7000,-,緑,ミンク族/FILM/ハートの海賊団,【自分のターン終了時】このキャラか自分のドン‼1枚までを、アクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-036,ヘルメッポ,UC,CHARACTER,コスト,5,斬,6000,2000,緑,FILM/海軍,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-037,ロロノア・ゾロ,R,CHARACTER,コスト,4,斬,5000,1000,緑,FILM/超新星/麦わらの一味,【登場時】自分のリーダーが特徴《FILM》か《麦わらの一味》を持つ場合、自分のドン‼2枚までを、アクティブにする。【自分のターン終了時】このキャラをアクティブにする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-038,ゴムゴムの象銃,UC,EVENT,コスト,2,-,-,-,緑,超新星/麦わらの一味,【メイン】相手のコスト5以下のキャラ1枚までを、レストにする。その後、このターン終了時、自分のドン‼2枚までを、アクティブにする。,【】相手のコスト5以下のキャラ1枚までを、レストにする。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-039,ゴムゴムの蛇銃,C,EVENT,コスト,2,-,-,-,緑,魚人島/超新星/麦わらの一味,【カウンター】相手のレストのコスト4以下のキャラ1枚までを、KOする。,【】このカードの【カウンター】効果を発動する。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-040,強ェとわかってんだから… 始めから全開だ!!!,R,EVENT,コスト,1,-,-,-,緑,超新星/麦わらの一味,【メイン】自分のドン‼2枚をレストにできる：相手のレストのコスト7以下のキャラ2枚までは、次の相手のリフレッシュフェイズでアクティブにならない。【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-041,イゾウ,UC,CHARACTER,コスト,6,射,6000,1000,青,ワノ国/白ひげ海賊団,【登場時】カード2枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-042,エドワード・ニューゲート,SR,CHARACTER,コスト,10,特,12000,-,青,四皇/白ひげ海賊団,【ブロッカー】【登場時】カード2枚を引き、自分の手札1枚を捨てる。その後、自分のリーダーとキャラ1枚にレストのドン‼2枚ずつまでを、付与する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-042,エドワード・ニューゲート,SR,CHARACTER,コスト,10,特,12000,-,青,四皇/白ひげ海賊団,【ブロッカー】【登場時】カード2枚を引き、自分の手札1枚を捨てる。その後、自分のリーダーとキャラ1枚にレストのドン‼2枚ずつまでを、付与する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-043,お玉,R,CHARACTER,コスト,1,特,-,2000,青,ワノ国,【登場時】自分のライフが3枚以下の場合、カード2枚を引き、自分の手札1枚を捨てる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-044,クリエル,C,CHARACTER,コスト,3,射,4000,-,青,白ひげ海賊団,【アタック時】自分の『白ひげ海賊団』を含む特徴を持つ、リーダーかキャラ1枚にレストのドン‼1枚までを、付与する。【KO時】カード1枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-045,ハルタ,C,CHARACTER,コスト,1,斬,2000,1000,青,白ひげ海賊団,【アタック時】自分の手札が4枚以下の場合、カード1枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-046,ビスタ,R,CHARACTER,コスト,6,斬,8000,-,青,白ひげ海賊団,【ダブルアタック】【ターン1回】このキャラがKOされるか相手の効果で場を離れる場合、代わりに自分の手札から『白ひげ海賊団』を含む特徴を持つカード1枚を捨てることができる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-047,フォッサ,C,CHARACTER,コスト,2,斬,3000,1000,青,白ひげ海賊団,自分の『白ひげ海賊団』を含む特徴を持つキャラが相手の効果でKOされる場合、代わりにこのキャラをトラッシュに置くことができる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-048,ブラメンコ,UC,CHARACTER,コスト,5,打,6000,2000,青,白ひげ海賊団,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-049,ブレンハイム,UC,CHARACTER,コスト,6,斬,7000,2000,青,白ひげ海賊団,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-050,ボア・サンダーソニア,C,CHARACTER,コスト,2,打,3000,1000,青,九蛇海賊団,【登場時】自分のリーダーが「ボア・ハンコック」の場合、自分の手札からコスト3以下の「ボア・ハンコック」1枚までを、登場させる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-051,ボア・ハンコック,R,CHARACTER,コスト,3,特,5000,-,青,王下七武海/九蛇海賊団,【KO時】自分のリーダーが「ボア・ハンコック」か多色の場合、カード2枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-051,ボア・ハンコック,R,CHARACTER,コスト,3,特,5000,-,青,王下七武海/九蛇海賊団,【KO時】自分のリーダーが「ボア・ハンコック」か多色の場合、カード2枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-052,ボア・マリーゴールド,UC,CHARACTER,コスト,5,斬,4000,1000,青,九蛇海賊団,【ブロッカー】【登場時】自分のリーダーが「ボア・ハンコック」の場合、自分の手札からコスト6以下の「ボア・ハンコック」1枚までを、登場させる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-053,マーシャル・Ｄ・ティーチ,C,CHARACTER,コスト,4,打,5000,1000,青,白ひげ海賊団,【アタック時】自分の『白ひげ海賊団』を含む特徴を持つキャラ1枚をトラッシュに置くことができる：カード1枚を引き、このキャラは、このターン中、【バニッシュ】を得る。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-054,ヤマト,SR,CHARACTER,コスト,5,打,6000,1000,青,ワノ国,【登場時】自分のライフが3枚以下の場合、カード2枚を引く。その後、自分のリーダーにレストのドン‼1枚までを、付与する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-054,ヤマト,SR,CHARACTER,コスト,5,打,6000,1000,青,ワノ国,【登場時】自分のライフが3枚以下の場合、カード2枚を引く。その後、自分のリーダーにレストのドン‼1枚までを、付与する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-055,ラクヨウ,C,CHARACTER,コスト,3,打,4000,1000,青,白ひげ海賊団,【アタック時】自分の手札が4枚以下の場合、自分の『白ひげ海賊団』を含む特徴を持つキャラすべてを、このターン中、パワー+1000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-056,リトルオーズJr.,C,CHARACTER,コスト,7,打,7000,1000,青,巨人族/白ひげ海賊団傘下,【アタック時】自分のリーダーが『白ひげ海賊団』を含む特徴を持つ場合、カード1枚を引く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-057,“力”に屈したら男に生まれた意味がねェだろう,R,EVENT,コスト,1,-,-,-,青,白ひげ海賊団,【メイン】自分のドン‼1枚をレストにできる：自分のライフが1枚以下の場合、相手は、このターン中、自分のリーダーがアタックする際【ブロッカー】を発動できない。【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-058,鳳梨礫,UC,EVENT,コスト,1,-,-,-,青,元白ひげ海賊団,【メイン】自分のドン‼1枚をレストにできる：相手のパワー3000以下のキャラ1枚までを、持ち主のデッキの下に置く。【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-059,ブリリアント・パンク,C,EVENT,コスト,4,-,-,-,青,白ひげ海賊団,【メイン】自分のキャラ1枚を持ち主の手札に戻すことができる：コスト6以下のキャラ1枚までを、持ち主の手札に戻す。,【】カード1枚を引く。,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-060,天月トキ,C,CHARACTER,コスト,2,知,3000,1000,紫,ワノ国/ロジャー海賊団,自分の『ロジャー海賊団』を含む特徴を持つキャラが相手の効果でKOされる場合、代わりにこのキャラをトラッシュに置くことができる。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-061,イヌアラシ,C,CHARACTER,コスト,3,斬,3000,1000,紫,ミンク族/ロジャー海賊団,【登場時】自分の付与されているドン‼がある場合、ドン‼デッキからドン‼1枚までを、レストで追加する。その後、相手のコスト1以下のキャラ1枚までを、KOする。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-062,クロッカス,UC,CHARACTER,コスト,5,知,6000,1000,紫,ロジャー海賊団,【登場時】自分の付与されているドン‼がある場合、ドン‼デッキからドン‼1枚までを、アクティブで追加する。【アタック時】相手の元々のパワー3000以下のキャラ1枚までを、持ち主の手札に戻す。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-063,光月おでん,UC,CHARACTER,コスト,5,斬,6000,1000,紫,ワノ国/光月家/ロジャー海賊団,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分の付与されているドン‼がある場合、ドン‼デッキからドン‼1枚までを、レストで追加する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-064,ゴール・Ｄ・ロジャー,SR,CHARACTER,コスト,10,斬,13000,-,紫,海賊王/ロジャー海賊団,自分の、リーダーと『ロジャー海賊団』を含む特徴を持たないキャラすべては、効果が無効になる。【登場時】ドン‼-3：自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+2000。その後、相手のキャラすべてを、次の相手のエンドフェイズ終了時まで、パワー-2000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-064,ゴール・Ｄ・ロジャー,SR,CHARACTER,コスト,10,斬,13000,-,紫,海賊王/ロジャー海賊団,自分の、リーダーと『ロジャー海賊団』を含む特徴を持たないキャラすべては、効果が無効になる。【登場時】ドン‼-3：自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+2000。その後、相手のキャラすべてを、次の相手のエンドフェイズ終了時まで、パワー-2000。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-065,シャンクス,R,CHARACTER,コスト,1,斬,2000,1000,紫,ロジャー海賊団,【登場時】自分のデッキの上から5枚を見て、「シャンクス」以外の『ロジャー海賊団』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-065,シャンクス,R,CHARACTER,コスト,1,斬,2000,1000,紫,ロジャー海賊団,【登場時】自分のデッキの上から5枚を見て、「シャンクス」以外の『ロジャー海賊団』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-066,シルバーズ・レイリー,SR,CHARACTER,コスト,8,斬,9000,-,紫,ロジャー海賊団,【速攻】【登場時】自分の付与されているドン‼がある場合、相手のコスト5以下のキャラ1枚までを、レストにする。その後、このターン終了時、ドン‼デッキからドン‼1枚までを、アクティブで追加する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-066,シルバーズ・レイリー,SR,CHARACTER,コスト,8,斬,9000,-,紫,ロジャー海賊団,【速攻】【登場時】自分の付与されているドン‼がある場合、相手のコスト5以下のキャラ1枚までを、レストにする。その後、このターン終了時、ドン‼デッキからドン‼1枚までを、アクティブで追加する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-067,スコッパー・ギャバン,R,CHARACTER,コスト,6,斬,7000,1000,紫,ロジャー海賊団,【登場時】自分のリーダーが『ロジャー海賊団』を含む特徴を持つ場合、カード2枚を引き、自分の手札1枚を捨てる。その後、ドン‼デッキからドン‼1枚までを、レストで追加する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-068,ダグラス・バレット,C,CHARACTER,コスト,3,特,4000,1000,紫,FILM/元ロジャー海賊団,自分の場のドン‼が8枚以上ある場合、このキャラのパワー+2000。【登場時】自分のリーダーが『ロジャー海賊団』を含む特徴を持つ場合、ドン‼デッキからドン‼1枚までを、レストで追加する。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-069,トム,C,CHARACTER,コスト,2,知,2000,1000,紫,魚人族/W7,【登場時】ドン‼-1：自分のトラッシュからコスト3以下のステージカード1枚までを、手札に加える。,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
OP13-070,ナポレオン,C,CHARACTER,コスト,5,斬,7000,1000,紫,ホーミーズ/ビッグ・マム海賊団,-,,受け継がれる意志【OP-13】,,550113,ブースターパック 受け継がれる意志【OP-13】
