CardID,Name,Rarity,Type,Cost_Life_Type,Cost_Life_Value,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
ST13-012,マキノ,C,CHARACTER,コスト,1,知,-,2000,黄,フーシャ村,【登場時】自分のライフの上か下から1枚を手札に加えることができる：自分のライフすべてを見て、好きな順番で置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-012,マキノ,C,CHARACTER,コスト,1,知,-,2000,黄,フーシャ村,【登場時】自分のライフの上か下から1枚を手札に加えることができる：自分のライフすべてを見て、好きな順番で置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-013,モンキー・D・ガープ,SR,CHARACTER,コスト,1,打,2000,1000,黄,海軍,【登場時】自分のデッキの上から5枚を見て、コスト5以下の、「サボ」か「ポートガス・D・エース」か「モンキー・D・ルフィ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-013,モンキー・D・ガープ,SR,CHARACTER,コスト,1,打,2000,1000,黄,海軍,【登場時】自分のデッキの上から5枚を見て、コスト5以下の、「サボ」か「ポートガス・D・エース」か「モンキー・D・ルフィ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-014,モンキー・D・ルフィ,C,CHARACTER,コスト,2,打,2000,1000,黄,ゴア王国,【起動メイン】このキャラをトラッシュに置くことができる：自分のライフの上から1枚を公開し、そのカードがコスト5の「モンキー・D・ルフィ」の場合、登場させてもよい。登場させた場合、自分のリーダー1枚までを、次の相手のターン終了時まで、パワー+2000。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-014,モンキー・D・ルフィ,C,CHARACTER,コスト,2,打,2000,1000,黄,ゴア王国,【起動メイン】このキャラをトラッシュに置くことができる：自分のライフの上から1枚を公開し、そのカードがコスト5の「モンキー・D・ルフィ」の場合、登場させてもよい。登場させた場合、自分のリーダー1枚までを、次の相手のターン終了時まで、パワー+2000。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-015,モンキー・D・ルフィ,SR,CHARACTER,コスト,5,打,6000,1000,黄,超新星/麦わらの一味,【起動メイン】【ターン1回】このキャラは、次の自分のターン開始時まで、パワー+2000。その後、自分のライフが1枚以上ある場合、カード1枚を引き、自分のライフの上から1枚をトラッシュに置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-015,モンキー・D・ルフィ,SR,CHARACTER,コスト,5,打,6000,1000,黄,超新星/麦わらの一味,【起動メイン】【ターン1回】このキャラは、次の自分のターン開始時まで、パワー+2000。その後、自分のライフが1枚以上ある場合、カード1枚を引き、自分のライフの上から1枚をトラッシュに置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-016,ヤマト,C,CHARACTER,コスト,5,打,4000,2000,黄,ワノ国,【速攻】(このカードは登場したターンにアタックできる)【登場時】自分のライフすべてを見て、1枚を自分のデッキの上に置き、ライフを好きな順番で置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-016,ヤマト,C,CHARACTER,コスト,5,打,4000,2000,黄,ワノ国,【速攻】(このカードは登場したターンにアタックできる)【登場時】自分のライフすべてを見て、1枚を自分のデッキの上に置き、ライフを好きな順番で置く。,,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-017,「火炎」竜王,C,EVENT,コスト,2,-,-,-,黄,ドレスローザ/革命軍,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。その後、自分のライフすべてを見て、好きな順番で置く。,【】自分のライフの上か下から1枚を手札に加えることができる：自分の手札1枚までを、ライフの上に加える。,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-018,ゴムゴムのJET槍,C,EVENT,コスト,1,-,-,-,黄,パンクハザード/麦わらの一味,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のライフが0枚の場合、カード1枚を引く。,【】自分のライフの上か下から1枚を手札に加えることができる：自分の手札1枚までを、ライフの上に加える。,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
ST13-019,3兄弟の絆,C,EVENT,コスト,1,-,-,-,黄,ゴア王国,【メイン】自分のデッキの上から5枚を見て、コスト5以下の、「サボ」か「ポートガス・D・エース」か「モンキー・D・ルフィ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【メイン】効果を発動する。,3兄弟の絆【ST-13】,,550013,アルティメットデッキ 3兄弟の絆【ST-13】
